text_id,text,label,metadata__party,metadata__year,metadata__split
146,"The 1950s needed land reforms, community development, the public sector and the building of agricultural, industrial, irrigation, educational, scientific and other infrastructure .",no pledge,INC,2004,trn
192,"Since then, the rate of employment generation has fallen sharply since economic growth itself has fallen steeply .",no pledge,INC,1999,trn
955,"Congress promises to address the challenges of water and sanitation through advocacy, technology and legislation .",no pledge,INC,2019,trn
113,nurture more job generating opportunities like tourism and IT industry .,no pledge,BJP,2014,trn
778,We will cause a comprehensive review of the policies and special programmes that are under implementation in the NES and make changes wherever necessary .,no pledge,INC,2019,trn
252,The Congress has provided for reservations for Muslims in Kerala and Karnataka in government employment and education on the grounds that they are a socially and educationally backward class .,pledge,INC,2004,trn
140,The sustained campaign led by the Congress President has resulted in the declaration of Gandhi Jayanti as International Day of Non - Violence by the United Nations .,no pledge,INC,2009,trn
371,We will look at urbanisation as an Opportunity rather than a Threat .,no pledge,BJP,2014,trn
157,THE LAW OF THE LAND WILL BE ENFORCED WITHOUT FEAR OR FAVOUR TO ENSURE THAT SOCIAL HARMONY AND COHESION IS MAINTAINED THROUGHOUT THE COUNTRY .,no pledge,INC,2004,trn
979,Congress promises an action agenda that will place India at the forefront of the battle against global warming and for the protection of the environment .,no pledge,INC,2019,trn
582,The Congress will establish a national gas grid and an independent hydrocarbons regulatory and development authority .,pledge,INC,1999,trn
356,Creating a mechanism for whereby consumers can participate in a structured consultative process with Government .,no pledge,BJP,2009,trn
210,We will ensure comprehensive social security to those at special risk .,no pledge,INC,2009,trn
1005,"BJP would promote Indian languages, and put measures for the development of all Indian languages, so that they become a powerful vehicle for creating a knowledge society .",no pledge,BJP,2014,trn
639,"Once the new system is in place, we will endeavour to fill every vacancy in the High Courts or Supreme Court within 2 months .",pledge,INC,2019,trn
241,The pace of construction of new irrigation wells in the poorer districts of the country will be expedited .,no pledge,INC,1999,trn
673,"The recent landmark Whistleblowers Protection Act, 2014 is another step in our efforts to create a society free of corruption .",no pledge,INC,2014,trn
800,All agencies and organisations engaged in investigation will be allowed to function autonomously and as per the law .,no pledge,INC,1999,trn
329,The Congress will work towards harnessing the potential of this technology in the quickest possible time .,no pledge,INC,1999,trn
639,"The BJP endorses the principle of “common but differentiated responsibilities”, as enshrined in the UN Framework Convention on Climate Change .",no pledge,BJP,2009,trn
423,"Encouraging research and innovation in areas of relevance for the economy and society, particularly by promoting close and productive interaction between private and public institutions .",no pledge,BJP,2009,trn
608,Financial assistance for this will include money to not only construct a pucca house but also individual sanitary toilets and drinking water connections .,no pledge,INC,2014,trn
397,We will pursue this matter closely in Court and ensure that the policy is implemented through proper legislation .,no pledge,INC,2014,trn
615,Article 44 of the Constitution of India lists Uniform Civil Code as one of the Directive Principles of State Policy .,no pledge,BJP,2019,trn
118,"All that the BJP - led NDA government has done is turn the national highways already built by the Congress governments of the past, into express highways .",no pledge,INC,2004,trn
104,"Four years ago, he grandly announced that he would come out with a White Paper on ISI Activities in India .",no pledge,INC,2004,trn
193,"We will, for that purpose, unveil a National Informatics Policy with short, medium and long - term perspective .",no pledge,BJP,1999,trn
387,Since then many far - reaching programmes in various sectors have been implemented with significant results .,no pledge,INC,2014,trn
563,"However, employment and self - employment opportunities are coming up on a large scale in services and in the unorganized sector whose relative weightage in the Indian economy is steadily growing .",no pledge,BJP,2004,trn
96,"The May 2004 mandate was for a government that would be responsive to the concerns of the aam admi and to the needs of the poor, the deprived and the disadvantaged .",no pledge,INC,2009,trn
486,Amend guidelines for the MPLAD scheme so that MPs can make their funds available for promotion of sports and adventure activities .,pledge,BJP,2009,trn
226,"We will revive, strengthen and improve the old system of ‘Agricultural Extension Services’ and bring the best knowledge and best practices to every agricultural holding in the country .",pledge,INC,2019,trn
506,"These and other measures will help them thrive in their myriad occupations, and create more employment opportunities .",pledge,BJP,2004,trn
203,"Second, nuclear power is tremendously expensive and not affordable for the ‘aam admi’ .",no pledge,BJP,2009,trn
51,"Above all, it is the Congress that has maintained India's unity while celebrating her many diversities .",no pledge,INC,2004,trn
154,We will revamp the entire system of welfare of ex - servicemen as a tribute to those that laid down their lives for the country .,no pledge,BJP,1999,trn
382,Public sector companies that can be revived through new management will be identified .,no pledge,INC,2004,trn
328,We recall with pride that the Congress - led UPA government lifted 14 crore people out of poverty between 2004 and 2014 .,no pledge,INC,2019,trn
434,"We are committed to ensure that the unique linguistic, cultural and social identity of the Northeastern States is adequately protected and take steps to ensure the same .",no pledge,BJP,2019,trn
1006,Article 44 of the constitution of India lists Uniform Civil Code as one of the Directive Principles of state policy .,no pledge,BJP,2014,trn
603,Access to quality and affordable healthcare remains a dream for a vast majority of our people .,no pledge,BJP,2009,trn
485,We will formulate new regulatory mechanism to provide autonomy to quality institutions and focus towards setting national standards .,no pledge,BJP,2019,trn
632,Recognition of close linkages between sustainable development and population stabilisation .,no pledge,BJP,2009,trn
170,"Hence, we propose to implement them through an appropriate body under the PMO .",no pledge,BJP,2014,trn
675,We will facilitate setting up of software and hardware manufacturing units .,no pledge,BJP,2014,trn
154,"A redefinition of the role of government in economic development, including Constitutionally - sanctioned Panchayati Raj Institutions and municipalities to function as units of local self - government was also needed .",no pledge,INC,2004,trn
105,The definition of MSMEs based on capital employed is biased against labour .,pledge,INC,2019,trn
330,"At least 50,000 MW of additional generation capacity will be created over the next five years .",pledge,BJP,2004,trn
493,The system shall be made people - friendly and the credibility of the system shall be restored .,no pledge,BJP,2014,trn
120,"They are the strength of the family, village, locality and the community, they are also the future of our nation .",no pledge,BJP,1999,trn
707,Commit to ensure that the retailers and SMEs don't have to spend time and money for seeking multiple licenses to start the business .,no pledge,BJP,2014,trn
35,where bottlenecks have severely constrained economic growth and employment generation .,no pledge,BJP,2004,trn
832,The Rules of Procedure will be reviewed to ensure proper decorum in the House at all times .,no pledge,INC,1999,trn
137,This is one more count on which the people of India must reject BJP .,no pledge,INC,2004,trn
682,28 Ensure 100% waste collection under Swachh Bharat Mission to achieve ODF+ and ODF++ in cities and villages .,no pledge,BJP,2019,trn
194,The BJP believes that India’s strategic nuclear programme has been deeply compromised by the Congress .,no pledge,BJP,2009,trn
136,A Backward Area Commission for each state of the Union to identify least developed areas and recommend comprehensive measures for their development shall be instituted .,pledge,BJP,1999,trn
760,A people’s movement will be launched to realize the goals and targets set in the National Population Policy .,no pledge,BJP,2004,trn
690,35 Aim to increase the number of operational airports to 150 for better air connectivity .,no pledge,BJP,2019,trn
260,3 . Increase India’s investment rate to 38 % to ensure more new investments are made to create jobs .,pledge,INC,2014,trn
562,"We will create an institutional framework under which Central and State Governments may consult civil society organisations on formulating policies, implementing programmes and obtaining feedback on outcomes .",pledge,INC,2019,trn
535,Foreign tourist arrivals in India in 2018 is estimated at about 1 crore .,no pledge,INC,2019,trn
202,"Had it done so, our reactors would have produced many times more power than at present .",no pledge,BJP,2009,trn
230,set up a separate class of courts for cases involving specified commercial laws which fast track the litigation process .,pledge,BJP,2014,trn
139,We believe that both India and China can prosper and rise together ; increased economic cooperation can contribute to this .,no pledge,BJP,2009,trn
390,All assistance will be provided for a national madarsa modernisation programme .,no pledge,BJP,2009,trn
666,We will allocate substantially more free airtime on All India Radio and Doordarshan at the time of elections to recognised political parties in accordance with criteria laid down by law .,pledge,INC,2019,trn
21,"In the process, we will present the national alternative to bring India back on the path of economic growth with social harmony .",no pledge,INC,2004,trn
530,"We have to live up to this potential, preparing the World's Largest Workforce .",no pledge,BJP,2014,trn
252,Controls on the free movement of agricultural commodities and the processing of agricultural products will be reviewed with a view to benefiting the farmer .,no pledge,INC,1999,trn
937,We will find solutions to the problems hampering the growth of the defence sector .,no pledge,BJP,2014,trn
756,The issue of regional autonomy will be given serious and critical consideration .,no pledge,INC,1999,trn
403,"We will explore the diversity of our oceans, have a human crewed submersible going to the deepest oceans that will facilitate sustainable use of resources .",no pledge,BJP,2019,trn
102,"The May 2004 mandate was for a government that would bridge all divides, that would bring all sections of society together, and give them voice .",no pledge,INC,2009,trn
707,52 Establish National Traders’ Welfare Board and create a National Policy for Retail Trade for the growth of retail business .,no pledge,BJP,2019,trn
499,It will be turned into a people’s campaign with strong government support at all levels .,no pledge,BJP,2004,trn
143,The NDA believes that the food processing industry can make our rural economy vibrant in the same manner that IT has made our national economy prosper .,no pledge,BJP,2004,trn
197,This destructive trend of politics of negativism and political untouchability which has distorted our body politic in the last few decades calls for an immediate corrective .,no pledge,BJP,1999,trn
444,Congress had put in place the Multi - Agency Centre and the NSG regional hubs .,no pledge,INC,2019,trn
74,"On the other hand, the BJP Government’s policies have been based on the whim of one man, sidelining the Ministry of External Affairs and the entire diplomatic corps .",no pledge,INC,2019,trn
13,It is not just an election between one party and another .,no pledge,INC,2004,trn
697,We will amend the Service Rules to reserve for women 33 per cent of appointments to posts in the Central Government .,pledge,INC,2019,trn
150,We will launch a National Feed and Fodder Mission to eliminate the shortage of fodder .,pledge,BJP,2019,trn
674,The BJP will be guided by the following principles while dealing with issues related to Jammu & Kashmir :,no pledge,BJP,2009,trn
270,This must be reinforced by other programmes for the development and diversification of the rural economy .,no pledge,INC,1999,trn
142,"A chain of farmers’ haats (markets), on the pattern of ‘Ryuthu Bazaar’ in Andhra Pradesh and Tamil Nadu, will be established throughout the country, where farmers can sell directly to customers .",pledge,BJP,2004,trn
225,"Congress promises to formulate a policy to enable the construction of modern warehouses, cold storage and food processing facilities in every block of the country .",pledge,INC,2019,trn
161,"Sujal (Drinking Water) : We will launch ‘Jal Jivan Mission’ under which we will introduce a special program, ‘Nal se Jal’ to ensure piped water connection to every household by 2024 .",pledge,BJP,2019,trn
189,"Along with vastly expanded credit facilities for self - employment, the services industry will be given all support to fulfill its true employment potential .",pledge,INC,2004,trn
170,"The interests of Scheduled Castes, Scheduled Tribes and Backward Classes will be adequately safeguarded by appropriate legal, executive and societal efforts and by large scale education and empowerment .",no pledge,BJP,1999,trn
669,The genuine grievances of States will be addressed in a comprehensive manner .,no pledge,BJP,2009,trn
750,"National Highway construction projects will be expedited, especially Border and Coastal highways .",pledge,BJP,2014,trn
369,"Moreover, our cities should no longer remain a reflection of poverty and bottlenecks .",no pledge,BJP,2014,trn
747,Work on the Freight Corridors and attendant Industrial Corridors will be expedited .,no pledge,BJP,2014,trn
719,We shall make every effort for the enactment of this bill at the earliest .,no pledge,INC,2014,trn
165,The Indian National Congress will put in place measures to ensure that the momentum of growth is maintained .,pledge,INC,2009,trn
379,19 . The Indian National Congress will work with women’s Self - Help - Groups for the distribution of free sanitary napkins for adolescent girls .,no pledge,INC,2014,trn
297,"Implementation of the Panchayats (Extension to Scheduled Areas) Act, 1996 passed by Parliament in accordance with the Constitutional directive in this regard ;",no pledge,INC,1999,trn
29,"It was the Congress that made our Constitution possible, a national charter for radical but peaceful socio - economic transformation .",no pledge,INC,2004,trn
248,They are also the most important logistical support system for the Indian economy .,no pledge,BJP,2004,trn
327,Facilitating access to minor forest produce and creating a network of rural haats (markets) .,pledge,BJP,2014,trn
713,3 . The Indian National Congress has introduced a Judicial Appointments Bill in Parliament establishing a new method of appointing judges through a Judicial Commission .,no pledge,INC,2014,trn
475,The existing rural sports programme and National Women Sports Festival will be broadened to reach every village and to identify talent for nurturing and excellence development .,no pledge,BJP,2009,trn
481,Encourage business houses to set aside some resources for the development of sports .,no pledge,BJP,2009,trn
253,"Education at all stages — primary, secondary and university — will be free in all respects for boys and girls belonging to dalit and adivasi communities .",pledge,INC,2009,trn
292,1 . We were the first party to implement development policies as human rights .,no pledge,INC,2014,trn
194,Congress will ensure that notified minimum wages are paid to workers in the unorganised sector .,no pledge,INC,2019,trn
606,Large parts of India are still ill served by the rail network .,no pledge,INC,1999,trn
47,It is the Congress that pioneered the revolution in higher and technical education that has now rendered the Indian brain the most highly valued commodity in the world .,no pledge,INC,2004,trn
757,The Congress stands committed to respecting Article 370 in letter and spirit .,pledge,INC,1999,trn
753,"In addition, there is a potential for inland air transportation to various remote and local locations in the country .",no pledge,BJP,2014,trn
399,Access to higher education shall be expanded without any compromise on quality and content .,no pledge,BJP,2009,trn
706,"Take all necessary steps to protect the interest of retailers, small traders and small vendors and equip them with the latest techniques and methods to modernize them and make them competitive .",no pledge,BJP,2014,trn
313,The Congress will vastly accelerate the development and use of the country's irrigation potential .,no pledge,INC,2004,trn
540,We will also set up Centres of Excellence in various sectors in partnership with the Industry .,pledge,BJP,2014,trn
531,A similar focused approach will be adopted for promoting domestic tourism .,no pledge,BJP,2004,trn
704,"For implementing the same, a robust IT network system will be put in place .",no pledge,BJP,2014,trn
512,"12 . The Indian National Congress, honouring the commitment made in the 2009 Manifesto, enacted the Right to Fair Compensation and Transparency in Land Acquisition, Rehabilitation and Resettlement Act, 2013 .",no pledge,INC,2014,trn
523,"DALITS, OBCs & ECONOMICALLY WEAKER SECTIONS OF SOCIETY : WE WILL ENSURE SOCIAL JUSTICE AND HARMONY",no pledge,BJP,2009,trn
227,initiate a mission mode project for filling the vacancies in the judiciary and for doubling the number of courts and judges in the subordinate judiciary .,pledge,BJP,2014,trn
583,"We will ensure a 'Swachh Bharat' by Gandhiji's 150th birth anniversary in 2019, taking it up in mission mode by converging resources and building around jan bhagidari :",pledge,BJP,2014,trn
749,Recommendations of the National Youth Commission will be given serious consideration .,no pledge,BJP,2004,trn
110,"At the same time, every effort will be made to address the social and economic issues that make the ground fertile for Left - wing extremism .",no pledge,BJP,2009,trn
152,It is to be responsive and accountable to the needs of the people .,no pledge,INC,2009,trn
286,Special schemes to reach foodgrains to this section through panchayats will be launched .,pledge,INC,2004,trn
3,A time to reestablish the rule of law and repair our secular fabric .,no pledge,INC,2004,trn
27,"It is Congress leaders like Gandhiji, lndiraji and Rajivji who have sacrificed their lives in the service of the country .",no pledge,INC,2004,trn
20,These parties share the progressive vision and values of the Congress .,no pledge,INC,2009,trn
756,Jammu & Kashmir and its problems deserve a large - hearted approach that will eschew muscular militarism and legalistic formulations and look for an innovative federal solution .,no pledge,INC,2019,trn
878,A country's progress depends upon its resources and how they are harnessed and protected .,no pledge,BJP,2014,trn
487,"In the past 5 years, a number of our institutions have figured in the top 500 institutions of the world .",no pledge,BJP,2019,trn
149,6 . We will implement the National Youth Policy that sets a new vision for leadership development amongst youth and for the development of sports .,no pledge,INC,2014,trn
832,The NDA Government took historic initiatives in the last six years to strengthen India’s defense capability and preparedness .,no pledge,BJP,2004,trn
347,The Congress goal is that ‘No Indian Family Shall Be Left Behind . ’,no pledge,INC,2019,trn
134,Congress will work with State Governments to set up New Industrial Towns with the required infrastructure and turn them into manufacturing hubs for a variety of industrial products .,no pledge,INC,2019,trn
258,Speed of goods trains on important lines will be increased to over 100 kmph .,pledge,BJP,2004,trn
294,The Gram Sabha will be empowered to emerge as the foundation of the pnnchayati raj system .,no pledge,INC,2004,trn
71,"It comes from clarity of vision, dedication to national goals, experience and the ability to meet challenges as they arise .",no pledge,INC,1999,trn
327,Every Gram Panchayat will be connected with high speed optical fibre network by 2022 .,pledge,BJP,2019,trn
480,"Similarly, all public sector undertakings will be advised to employ international medal winners in Groups A and B categories .",no pledge,BJP,2009,trn
697,"We will encourage the production and exports of pharmaceutical products from India, including Ayurvedic and herbal products .",no pledge,BJP,2004,trn
686,The Indian National Congress has always demonstrated its steadfast commitment to electoral reforms .,no pledge,INC,2014,trn
220,"Congress will promote Farmer Producer Companies/ Organisations to enable farmers to access inputs, technology and markets .",no pledge,INC,2019,trn
526,"The BJP will boost opportunities for entrepreneurship and commerce among Dalits, OBCs and other deprived sections of our society so that India’s social diversity is fairly reflected in its economic diversity .",no pledge,BJP,2009,trn
226,"Rs 30,000 crore will be invested in this mission which is of crucial importance for the future of our youth .",pledge,INC,2009,trn
328,Establishing the National Centre for Tribal Research and Culture to preserve the tribal culture and languages .,pledge,BJP,2014,trn
332,The Congress will make the National Security Council a professional and effective institution .,no pledge,INC,2004,trn
904,strengthen the role of NIA and put a system in place for swift and fair trial of terror related cases .,no pledge,BJP,2014,trn
1025,Pass a law to protect the personal data of all persons and uphold the right to privacy ;,pledge,INC,2019,trn
89,"At the end of this February, 3 . 1 crore people were actively looking for jobs .",no pledge,INC,2019,trn
239,"set up a comprehensive National e - Library, empowering Lawyers .",pledge,BJP,2014,trn
392,"The Indian National Congress will take further steps to protect, preserve and promote this heritage and ensure that its value is fully appreciated, especially by the younger generation particularly .",no pledge,INC,2009,trn
171,This implies that we commit to make India a US $ 5 trillion economy by 2025 and US $ 10 trillion economy by 2032 .,pledge,BJP,2019,trn
823,It will make a comprehensive study of the challenges before our Bharatiya languages in the modern era and recommend tasks for their consistent development .,pledge,BJP,2004,trn
769,We will ensure that no citizen of India is denied inclusion in the final National Register of Citizens .,no pledge,INC,2019,trn
336,"At the same time, the Congress is firm in its view that Pakistan's sponsorship of cross - border terrorism must end completely once and for all .",no pledge,INC,2004,trn
148,"We will give full statehood to Delhi and also create Uttranchal, Vananchal and Chhattisgarh as new States .",pledge,BJP,1999,trn
103,He has presided over shocking security lapses in the nation's capital and elsewhere .,no pledge,INC,2004,trn
620,Credit delivery systems will be made more effective and responsive .,no pledge,INC,1999,trn
180,A stable long - term export policy for agricultural products and commodities will be announced .,no pledge,INC,2004,trn
661,Community participation in managing their activities and monitoring their performance will be encouraged .,no pledge,BJP,2004,trn
888,Energy security will continue to be a key objective of our foreign policy .,no pledge,BJP,2004,trn
49,"This propagated a corrupt, self - servicing system of political patronage that came to pervade every aspect of life in India .",no pledge,BJP,2019,trn
419,"An action plan will be prepared to make India a global platform for research, design, and development .",no pledge,BJP,2004,trn
304,"A single, simplified law will be enacted to set out the obligations of these enterprises to labour and for safety .",pledge,INC,2004,trn
90,It is only the Indian National Congress that cherishes and practices this balance in all spheres of our national life including in the conduct of economic and foreign policy .,no pledge,INC,2009,trn
71,It is a nationalism that has an equal and dignified place for everything Indian and for each and every Indian .,no pledge,INC,2004,trn
847,The Congress is fully and firmly committed to public interest litigation .,no pledge,INC,1999,trn
285,About 6 - 8% of our population comprising the most destitute and Infirm do not have access to the PDS even where the PDS works well .,pledge,INC,2004,trn
640,We are determined to intensify our efforts towards these objectives .,no pledge,BJP,2019,trn
347,The northeast will emerge as a gateway to East Asia with which India is building new economic relationships .,no pledge,INC,2004,trn
487,"The Indian National Congress will continue to provide an impetus to agricultural growth, productivity and incomes .",no pledge,INC,2014,trn
435,"ISRO’s ambitious ‘Chandrayan’ program’, which aims to send India’s first space mission to the moon before 2008, will be fully supported .",pledge,BJP,2004,trn
751,"Towards this end, the Prime Minister’s Ten - Point Program for the Development of Sports will be vigorously implemented .",no pledge,BJP,2004,trn
373,High priority will be accorded to innovative schemes for the housing of the urban poor and the slum dwellers .,no pledge,INC,1999,trn
154,"It does not exclude anyone or anything - it only includes everything and everyone, which India is made of .",no pledge,BJP,2014,trn
1029,Congress affirms its belief that India has the potential to become a great sporting nation .,no pledge,INC,2019,trn
983,"The NRIs, PIOs and professionals settled abroad are a vast reservoir to articulate the national interests and affairs globally .",no pledge,BJP,2014,trn
181,More specialist battalions will be raised and positioned in key locations across the country .,pledge,INC,2009,trn
479,A Fiscal Responsibility Act to introduce and sustain fiscal discipline in a transparent manner will be introduced .,pledge,INC,1999,trn
441,We will ensure active involvement of former sportspersons in sports administration .,no pledge,INC,2014,trn
426,Establishing an Intellectual Property Rights regime which maximises the incentives for the generation and protection of intellectual property by all types of inventors .,no pledge,BJP,2009,trn
476,"Congress will work with SAARC and ASEAN countries to enhance the volume of trade, investments, tourism and cultural exchanges and reap the benefits of geographical proximity .",no pledge,INC,2019,trn
586,5 . Women being the main energy users and primary energy suppliers are worst affected by restricted LPG supply .,no pledge,INC,2014,trn
178,"We will reform it and make it easy in terms of access, efficiency and delivery .",no pledge,BJP,2014,trn
198,Training programs for raising their productivity and skills will be encouraged .,no pledge,BJP,2004,trn
603,"Congress promises to take forward the idea of the GST Council of Ministers and establish such Councils for Agriculture, Education and Healthcare .",pledge,INC,2019,trn
991,Congress promises to protect the coastal zones of the country .,no pledge,INC,2019,trn
264,"A Rs . 5,000 - crore Railway Station Improvement Fund shall be set up to improve passenger amenities in all important railway stations over five years .",pledge,BJP,2004,trn
524,"In such cases, forensic facilities and fast track courts will be expanded to bring convicts to justice .",no pledge,BJP,2019,trn
323,The New Policy on Education devised by Shri Rajiv Gandhi will be implemented with renewed vigour .,no pledge,INC,1999,trn
565,"Increase the number of medical and para - medical colleges to make India self sufficient in human resources, and set up an AIIMS like institute in every state .",pledge,BJP,2014,trn
464,Farm wages in real terms increased impressively after 2004 to reach Rs . 184 . 7 per day in 2012 - 13 .,no pledge,INC,2014,trn
416,"Through concerted action, we will reduce the level of pollution in each of the mission cities by at least 35% over the next five years .",pledge,BJP,2019,trn
943,India will continue to work for the rapid agricultural and industrial development of Africa .,no pledge,INC,1999,trn
748,"In addition, a massive ‘Clean Rivers Programme’ will be launched across the country with the participation of voluntary organisations .",pledge,BJP,2009,trn
78,We will place Centre - State relations on an even keel through the process of consultation and strive for harmonious Centre - State relations .,no pledge,BJP,2014,trn
101,We are committed to annulling Article 35A of the Constitution of India as the provision is discriminatory against non - permanent residents and women of Jammu and Kashmir .,pledge,BJP,2019,trn
272,10 . The Indian National Congress is committed to the creation of new and upgrading of existing Industrial Training Institutes (ITIs) .,pledge,INC,2014,trn
62,"The 2009 Mandate was for maintaining peace and security and for fighting the challenges thrown up by undemocratic, divisive and exclusionary political and social interests .",no pledge,INC,2014,trn
262,Hindustan Diamond Corporation will be provided full support to help the diamond industry tide over the crisis caused by the global economic slump .,no pledge,BJP,2009,trn
125,"Our aim is to ensure that no child remains illiterate, hungry, lacks medical care .",pledge,BJP,1999,trn
624,"We believe that while pricing of water must ensure that users internalise ethics of conservation, it is also imperative that it be sustainable and affordable .",no pledge,INC,2014,trn
128,Schemes for providing income generating training to widows will be worked out in cooperation with the state governments .,pledge,BJP,1999,trn
867,We will ensure that mental healthcare professionals are appointed in all public district hospitals and that mental healthcare services are provided in such hospitals .,pledge,INC,2019,trn
922,Congress promises to work tirelessly to assure food security to all .,no pledge,INC,2019,trn
437,"Their powers and functions will be defined under the law and both authorities, and the agencies under them, will be accountable to Parliament .",pledge,INC,2019,trn
58,"The 2009 Mandate was for empowering the poor and the marginalized, especially Scheduled Castes, Scheduled Tribes, Other Backward Classes, minorities and women .",no pledge,INC,2014,trn
517,The government has launched a major initiative on malnutrition by launching the POSHAN Abhiyan .,no pledge,BJP,2019,trn
623,The principal aim of reforms in the banking sector will be to bring efficient banking services to the doorstep of every customer .,no pledge,BJP,2004,trn
442,2 . The Rajiv Gandhi Khel Abhiyan launched by the Congress - led UPA government will be implemented to ensure high quality sporting facilities in every block of the country .,no pledge,INC,2014,trn
486,"Education must create minds free from superstitions, hatred and violence and become an important vehicle to cement national unity, social cohesion and religious amity .",no pledge,BJP,2014,trn
125,Necessary bank credit and institutional support will be made available for the establishment of at least one ‘Krishi Seva Kendra’ in every village .,pledge,BJP,2004,trn
289,"We will bring in new technologies and designs in road construction, operation and maintenance .",no pledge,BJP,2019,trn
541,"To ensure industry responsive manpower, we will bring together industry, universities and government .",pledge,BJP,2014,trn
602,"Laws to check atrocities against SCs, STs, and other weaker sections will be strictly enforced .",no pledge,BJP,2004,trn
354,"In keeping with Shri Rajiv Gandhi's commitment to eradicate polio, the Congress will ensure that polio is fully eradicated in the first decade of the 21st century .",no pledge,INC,1999,trn
132,Congress believes that anything that can be made in another country can be made in India .,no pledge,INC,2019,trn
843,"The multi - pronged strategy to eliminate the growing menace of left - wing extremism, which extends from the Nepal border to Andhra Pradesh, will be more effectively implemented .",no pledge,BJP,2004,trn
444,"Launch a 'National Sports Talent Search System', so that extraordinary sporting talent is identified at a very young age .",pledge,BJP,2014,trn
494,At least twenty new cities and satellite towns will be developed on completely futuristic lines .,no pledge,BJP,2004,trn
402,"State governments will be urged to make legislation for conferring ownership rights in respect of minor forest produce on dalits, adivasis and OBCs who work in the forests .",pledge,INC,1999,trn
686,Infant and maternal mortality levels will be reduced by half .,pledge,BJP,2004,trn
225,"Under this, 90% of funds on capital cost would be given by the Centre directly to Panchayats .",no pledge,BJP,2004,trn
603,allocate resources efficiently and effectively to re - energize the engines of growth .,no pledge,BJP,2014,trn
58,"The NDA believes that GDP growth, at an annual rate of 8 to 10% on a sustainable basis, is achievable .",no pledge,BJP,2004,trn
656,Amend the Code of Criminal Procedure and related laws to affirm the principle that ‘Bail is the rule and jail is the exception . ’,pledge,INC,2019,trn
23,"leverage on technology to disseminate Real time data, especially to farmers - on production, prices, imports, stocks and overall availability .",no pledge,BJP,2014,trn
742,The NDA commits itself to helping our youth realize their dreams .,no pledge,BJP,2004,trn
290,"For the first time, a National Commission for Protection of Child Rights was established in 2006 .",no pledge,INC,2009,trn
699,"Historically, Congress has been at the forefront of the struggle for women’s rights, equality and empowerment .",no pledge,INC,2019,trn
647,"In fields such as agriculture, financial services, commerce, education and health, this ICT - led Democratisation of Information is revolutionising service delivery, citizen interface and accountability through innovative practices .",no pledge,INC,2014,trn
874,Give due Importance to the programmes devised to arrest the melting of Himalayan glaciers from which most of the rivers in North India originate .,no pledge,BJP,2014,trn
13,"We reiterate our commitment to look after the welfare of the armed forces, and of the dependents of all those that laid down their lives in service of our motherland .",no pledge,BJP,1999,trn
575,We will work to set up terminals at major ports and providing adequate road and rail connectivity to inland water and coastal terminals and non - major coastal ports .,no pledge,INC,2014,trn
266,b . Government Expenditure : Government expenditure must play a lead role in the creation and provision of public goods .,no pledge,INC,2019,trn
554,The Indian Railways is the world’s largest rail network and currently carries 822 . 4 crore people a year .,no pledge,INC,2014,trn
514,"Continuing our work, we will legislate a bill to prohibit and eliminate practices such as Triple Talaq and Nikah Halala .",pledge,BJP,2019,trn
591,The unfortunate phase of confused loyalties in some minority sections is over .,no pledge,BJP,2009,trn
268,State governments will be urged to make legislation for conferring ownership rights in respect of minor forest produce on adivasis particularly who work in forests .,pledge,INC,2004,trn
166,"10 . We will strongly protect the interests of the Other Backward Classes, especially those amongst them that are most deprived .",no pledge,INC,2014,trn
185,"A greater thrust on labour - intensive exports of textiles, handicrafts, gems and jewelry, leather, software, engineering and consumer goods will also significantly boost employment .",no pledge,INC,2004,trn
729,"Over the last few years, spending has been increased, intelligence has been strengthened and more personnel have been recruited in police and paramilitary forces .",no pledge,INC,2014,trn
716,This will be done in consultation with and with the guidance of the Chief Justice of India and his/her companion judges and without derogation from the independence of the judiciary .,no pledge,INC,2014,trn
475,"States will be encouraged to repeal the Urban Land Ceiling Act, amend the Rent Control Act, and reduce stamp duty on property transactions and lease agreements .",no pledge,BJP,2004,trn
473,A new national program will be launched to enable people with kutcha houses in rural areas to upgrade them into pucca houses .,pledge,BJP,2004,trn
772,Hinterland will be connected to the ports through strategic new Rail networks .,no pledge,BJP,2014,trn
887,"But much remains to be done, especially in the educationally backward districts of the States .",no pledge,INC,2019,trn
395,"Congress will encourage the establishment of State - level and Regional - level institutions, including small banks, to provide bank credit to MSMEs .",no pledge,INC,2019,trn
1008,"We aim to build a modern, prosperous and vibrant India - Ek Bharat, Shreshtha Bharat, based on our ethos and values .",no pledge,BJP,2014,trn
248,Some state governments administered by the Congress have introduced innovative health insurance programmes .,no pledge,INC,2004,trn
612,The tax to GDP ratio will be improved through further widening and deepening of the tax base .,pledge,BJP,2004,trn
430,We have ensured that the insurgency in the Northeastern States is brought under control and the security situation in these states improved significantly .,no pledge,BJP,2019,trn
345,"India's northeast demands and will receive special treatment with particular emphasis on roads, power, tourism, communication and handicrafts .",no pledge,INC,2004,trn
23,The achievements of successive Congress governments are indelibly marked on the contemporary face of our country .,no pledge,INC,2004,trn
746,The National Service Scheme shall be made more innovative to nurture the spirit of voluntary service among the youth .,no pledge,BJP,2004,trn
29,We remain committed to the promise of doubling farmer incomes by 2022 and more resources will be made available if necessary .,pledge,BJP,2019,trn
